Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Email_Missing_Flag,Phone Number,Phone_Missing_Flag,Coffee Type,Size_prod,Unit Price_prod,Profit,Year,Quarter,Month_Num,Month,Day_Name,Week,Is_Weekend,YearMonth,Total_Profit,Profit_Margin_Pct,Price_Bucket,Size_Label,Season,Revenue_Tier
BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,Ireland,0.2,4.365,8.73,Libriac,Medium,No,Moycullen,A41,Ireland,afilipczaklh@ning.com,No,0,+353 (176) 447-3656,0,Lib,0.2,4.365,0.56745,2021,4,10,October,Tuesday,42,False,2021-10,1.1349,13.0,Budget (<$7),Small,Autumn,Low
FND-99527-640,2021-07-19,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,United States,0.5,8.91,17.82,Excelsa,Large,Yes,San Diego,92191,United States,relnaughlj@comsenz.com,Yes,0,+1 (619) 728-2474,0,Exc,0.5,8.91,0.9801,2021,3,7,July,Monday,29,False,2021-07,1.9602,11.0,Standard ($7-10),Medium,Summer,Medium
ASG-27179-958,2021-12-10,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,United States,0.5,6.75,20.25,Arabica,Medium,No,Dallas,75216,United States,jdeehanlk@about.me,No,0,+1 (972) 327-1194,0,Ara,0.5,6.75,0.6074999999999999,2021,4,12,December,Friday,49,False,2021-12,1.8224999999999998,9.0,Budget (<$7),Medium,Winter,Medium
YKX-23510-272,2019-03-17,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,United States,2.5,29.784999999999997,59.56999999999999,Arabica,Large,No,Joliet,60435,United States,jedenll@e-recht24.de,No,0,UNKNOWN,1,Ara,2.5,29.784999999999997,2.6806499999999995,2019,1,3,March,Sunday,11,True,2019-03,5.361299999999999,9.0,Luxury (>$14),XL,Spring,Top
FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,United States,0.5,9.51,19.02,Libriac,Large,Yes,Dayton,45426,United States,cjewsterlu@moonfruit.com,Yes,0,+1 (937) 925-7390,0,Lib,0.5,9.51,1.2363,2020,1,2,February,Friday,9,False,2020-02,2.4726,13.0,Standard ($7-10),Medium,Winter,Medium
ZUR-55774-294,2020-06-03,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,United States,1.0,12.95,77.69999999999999,Libriac,Dark,Yes,Clearwater,34620,United States,usoutherdenln@hao123.com,Yes,0,+1 (786) 490-0037,0,Lib,1.0,12.95,1.6835,2020,2,6,June,Wednesday,23,False,2020-06,10.100999999999999,13.0,Premium ($10-14),Large,Summer,Top
YVH-19865-819,2019-11-09,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,United States,2.5,36.455,145.82,Libriac,Large,No,Lawrenceville,30045,United States,lburtenshawlp@shinystat.com,No,0,+1 (678) 536-4251,0,Lib,2.5,36.455,4.7391499999999995,2019,4,11,November,Saturday,45,True,2019-11,18.956599999999998,13.0,Luxury (>$14),XL,Autumn,Top
NNF-47422-501,2020-03-07,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,Ireland,0.2,4.455,26.73,Excelsa,Large,No,Malahide,K36,Ireland,agregorattilq@vistaprint.com,No,0,+353 (773) 508-6581,0,Exc,0.2,4.455,0.49005,2020,1,3,March,Saturday,10,True,2020-03,2.9402999999999997,11.0,Budget (<$7),Small,Spring,Medium
RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,United States,0.5,8.73,43.650000000000006,Libriac,Medium,Yes,Tampa,33673,United States,ccrosterlr@gov.uk,Yes,0,+1 (813) 621-3097,0,Lib,0.5,8.73,1.1349,2021,2,4,April,Monday,17,False,2021-04,5.6745,13.0,Standard ($7-10),Medium,Spring,High
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,United States,1.0,15.85,31.7,Libriac,Large,No,Nashville,37240,United States,gwhiteheadls@hp.com,No,0,UNKNOWN,1,Lib,1.0,15.85,2.0605,2021,4,11,November,Thursday,45,False,2021-11,4.121,13.0,Luxury (>$14),Large,Autumn,High
AOX-44467-109,2021-06-15,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,United States,2.5,22.884999999999998,22.884999999999998,Arabica,Dark,No,Miami,33175,United States,hjodrellelt@samsung.com,No,0,+1 (305) 334-0992,0,Ara,2.5,22.884999999999998,2.0596499999999995,2021,2,6,June,Tuesday,24,False,2021-06,2.0596499999999995,9.0,Luxury (>$14),XL,Summer,Medium
TZD-67261-174,2020-02-27,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,United States,2.5,27.945,27.945,Excelsa,Dark,Yes,Dayton,45426,United States,cjewsterlu@moonfruit.com,Yes,0,+1 (937) 925-7390,0,Exc,2.5,27.945,3.07395,2020,1,2,February,Thursday,9,False,2020-02,3.07395,11.0,Luxury (>$14),XL,Winter,Medium
TYP-85767-944,2022-07-29,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,Ireland,2.5,22.884999999999998,45.769999999999996,Robusta,Medium,Yes,Arklow,Y14,Ireland,knottramlw@odnoklassniki.ru,Yes,0,+353 (549) 358-7019,0,Rob,2.5,22.884999999999998,1.3730999999999998,2022,3,7,July,Friday,30,False,2022-07,2.7461999999999995,6.0,Luxury (>$14),XL,Summer,High
GTT-73214-334,2019-01-20,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,United States,1.0,12.95,77.69999999999999,Arabica,Large,No,Richmond,94807,United States,nbuneylx@jugem.jp,No,0,+1 (510) 973-7084,0,Ara,1.0,12.95,1.1655,2019,1,1,January,Sunday,3,True,2019-01,6.993,9.0,Premium ($10-14),Large,Winter,Top
WAI-89905-069,2022-02-21,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,United States,0.5,7.77,23.31,Arabica,Large,No,Olympia,98506,United States,smcshealy@photobucket.com,No,0,+1 (360) 578-2262,0,Ara,0.5,7.77,0.6992999999999999,2022,1,2,February,Monday,8,False,2022-02,2.0978999999999997,9.0,Standard ($7-10),Medium,Winter,Medium
OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,United States,0.2,4.755,23.775,Libriac,Large,Yes,Arlington,76011,United States,khuddartlz@about.com,Yes,0,+1 (214) 931-4518,0,Lib,0.2,4.755,0.61815,2020,2,5,May,Sunday,18,True,2020-05,3.09075,13.0,Budget (<$7),Small,Spring,Medium
VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,United Kingdom,0.5,8.73,52.38,Libriac,Medium,Yes,Twyford,LE14,United Kingdom,jgippesm0@cloudflare.com,Yes,0,+44 (185) 319-5850,0,Lib,0.5,8.73,1.1349,2019,1,3,March,Thursday,12,False,2019-03,6.8094,13.0,Standard ($7-10),Medium,Spring,High
PCA-14081-576,2019-06-13,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,United States,0.2,3.5849999999999995,17.924999999999997,Robusta,Large,No,Roanoke,24009,United States,lwhittleseem1@e-recht24.de,No,0,+1 (540) 413-9605,0,Rob,0.2,3.5849999999999995,0.21509999999999996,2019,2,6,June,Thursday,24,False,2019-06,1.0755,6.0,Budget (<$7),Small,Summer,Medium
SCS-67069-962,2020-06-05,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,gtrengrovem2@elpais.com,United States,2.5,29.784999999999997,148.92499999999998,Arabica,Large,No,New Hyde Park,11044,United States,gtrengrovem2@elpais.com,No,0,+1 (516) 513-7620,0,Ara,2.5,29.784999999999997,2.6806499999999995,2020,2,6,June,Friday,23,False,2020-06,13.403249999999998,9.0,Luxury (>$14),XL,Summer,Top
BDM-03174-485,2019-03-16,29581-13303-VB,R-L-0.5,4,Wright Caldero,wcalderom3@stumbleupon.com,United States,0.5,7.169999999999999,28.679999999999996,Robusta,Large,No,Anaheim,92825,United States,wcalderom3@stumbleupon.com,No,0,+1 (714) 117-5483,0,Rob,0.5,7.169999999999999,0.4301999999999999,2019,1,3,March,Saturday,11,True,2019-03,1.7207999999999997,6.0,Standard ($7-10),Medium,Spring,Medium
FLI-11493-954,2022-07-09,80454-42225-FT,A-L-0.5,4,Jed Kennicott,jkennicottm5@yahoo.co.jp,United States,0.5,7.77,31.08,Arabica,Large,No,Tampa,33673,United States,jkennicottm5@yahoo.co.jp,No,0,+1 (813) 579-8389,0,Ara,0.5,7.77,0.6992999999999999,2022,3,7,July,Saturday,27,True,2022-07,2.7971999999999997,9.0,Standard ($7-10),Medium,Summer,High
IWL-13117-537,2020-04-29,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,gruggenm6@nymag.com,United States,0.2,2.6849999999999996,8.055,Robusta,Dark,Yes,San Jose,95138,United States,gruggenm6@nymag.com,Yes,0,+1 (408) 211-2306,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2020,2,4,April,Wednesday,18,False,2020-04,0.4832999999999999,6.0,Budget (<$7),Small,Spring,Low
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,Ireland,0.2,2.6849999999999996,16.11,Robusta,Dark,No,Daingean,E91,Ireland,mfrightm8@harvard.edu,No,0,+353 (955) 108-0675,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2021,1,2,February,Saturday,6,True,2021-02,0.9665999999999998,6.0,Budget (<$7),Small,Winter,Medium
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,United States,2.5,20.584999999999997,41.169999999999995,Robusta,Dark,Yes,Olympia,98506,United States,btartem9@aol.com,Yes,0,+1 (360) 927-6561,0,Rob,2.5,20.584999999999997,1.2350999999999999,2020,3,7,July,Monday,29,False,2020-07,2.4701999999999997,6.0,Luxury (>$14),XL,Summer,High
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,United States,0.2,2.6849999999999996,10.739999999999998,Robusta,Dark,No,Mesquite,75185,United States,ckrzysztofiakma@skyrock.com,No,0,+1 (972) 782-4187,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2020,1,3,March,Thursday,11,False,2020-03,0.6443999999999999,6.0,Budget (<$7),Small,Spring,Low
WVS-57822-366,2020-05-04,52151-75971-YY,E-M-2.5,4,Darn Penquet,dpenquetmb@diigo.com,United States,2.5,31.624999999999996,126.49999999999999,Excelsa,Medium,No,Sacramento,94207,United States,dpenquetmb@diigo.com,No,0,UNKNOWN,1,Exc,2.5,31.624999999999996,3.47875,2020,2,5,May,Monday,19,False,2020-05,13.915,11.0,Luxury (>$14),XL,Spring,Top
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,Ireland,0.5,7.77,23.31,Libriac,Dark,No,Balrothery,K32,Ireland,kferrettimf@huffingtonpost.com,No,0,+353 (526) 215-2582,0,Lib,0.5,7.77,1.0101,2021,4,12,December,Monday,50,False,2021-12,3.0303,13.0,Standard ($7-10),Medium,Winter,Medium
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,abalsdonemi@toplist.cz,United States,0.5,9.51,28.53,Libriac,Large,No,Largo,34643,United States,abalsdonemi@toplist.cz,No,0,+1 (863) 490-5370,0,Lib,0.5,9.51,1.2363,2020,3,8,August,Tuesday,33,False,2020-08,3.7089,13.0,Standard ($7-10),Medium,Summer,Medium
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,Ireland,1.0,11.25,67.5,Arabica,Medium,Yes,Foxrock,D04,Ireland,bromeramj@list-manage.com,Yes,0,+353 (640) 110-9801,0,Ara,1.0,11.25,1.0125,2020,4,10,October,Saturday,41,True,2020-10,6.074999999999999,9.0,Premium ($10-14),Large,Autumn,Top
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,Ireland,2.5,29.784999999999997,178.70999999999998,Libriac,Dark,Yes,Foxrock,D04,Ireland,bromeramj@list-manage.com,Yes,0,+353 (640) 110-9801,0,Lib,2.5,29.784999999999997,3.8720499999999998,2020,4,10,October,Saturday,41,True,2020-10,23.2323,13.0,Luxury (>$14),XL,Autumn,Top
YAC-50329-982,2020-12-08,75419-92838-TI,E-M-2.5,1,Conchita Bryde,cbrydeml@tuttocitta.it,United States,2.5,31.624999999999996,31.624999999999996,Excelsa,Medium,Yes,Oklahoma City,73179,United States,cbrydeml@tuttocitta.it,Yes,0,+1 (405) 497-2199,0,Exc,2.5,31.624999999999996,3.47875,2020,4,12,December,Tuesday,50,False,2020-12,3.47875,11.0,Luxury (>$14),XL,Winter,High
VVL-95291-039,2019-04-18,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,United States,0.2,4.455,8.91,Excelsa,Large,No,Washington,20051,United States,senefermm@blog.com,No,0,+1 (202) 877-3473,0,Exc,0.2,4.455,0.49005,2019,2,4,April,Thursday,16,False,2019-04,0.9801,11.0,Budget (<$7),Small,Spring,Low
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,United States,0.5,5.97,35.82,Robusta,Medium,No,Atlanta,30351,United States,lhaggerstonemn@independent.co.uk,No,0,+1 (770) 779-0007,0,Rob,0.5,5.97,0.35819999999999996,2021,1,1,January,Monday,1,False,2021-01,2.1491999999999996,6.0,Budget (<$7),Medium,Winter,High
SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,mgundrymo@omniture.com,Ireland,0.5,9.51,38.04,Libriac,Large,No,Castlebridge,R14,Ireland,mgundrymo@omniture.com,No,0,+353 (500) 164-9392,0,Lib,0.5,9.51,1.2363,2019,1,3,March,Sunday,10,True,2019-03,4.9452,13.0,Standard ($7-10),Medium,Spring,High
UDS-04807-593,2019-11-29,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,United States,0.5,7.77,15.54,Libriac,Dark,No,Buffalo,14276,United States,bwellanmp@cafepress.com,No,0,UNKNOWN,1,Lib,0.5,7.77,1.0101,2019,4,11,November,Friday,48,False,2019-11,2.0202,13.0,Standard ($7-10),Medium,Autumn,Medium
RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,catchesonmr@xinhuanet.com,United States,0.2,4.755,4.755,Libriac,Large,Yes,Washington,20470,United States,catchesonmr@xinhuanet.com,Yes,0,+1 (202) 975-7723,0,Lib,0.2,4.755,0.61815,2020,2,6,June,Friday,26,False,2020-06,0.61815,13.0,Budget (<$7),Small,Summer,Low
AOL-13866-711,2019-02-14,83490-88357-LJ,E-M-1,4,Eustace Stenton,estentonms@google.it,United States,1.0,13.75,55.0,Excelsa,Medium,Yes,Austin,78764,United States,estentonms@google.it,Yes,0,+1 (512) 819-1430,0,Exc,1.0,13.75,1.5125,2019,1,2,February,Thursday,7,False,2019-02,6.05,11.0,Premium ($10-14),Large,Winter,High
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,United States,0.5,5.369999999999999,26.849999999999994,Robusta,Dark,No,Mesa,85205,United States,etrippmt@wp.com,No,0,+1 (602) 971-9708,0,Rob,0.5,5.369999999999999,0.32219999999999993,2020,4,11,November,Monday,46,False,2020-11,1.6109999999999998,6.0,Budget (<$7),Medium,Autumn,Medium
KMS-49214-806,2019-04-30,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,United States,2.5,34.154999999999994,136.61999999999998,Excelsa,Large,No,Savannah,31416,United States,lmacmanusmu@imdb.com,No,0,+1 (912) 191-6620,0,Exc,2.5,34.154999999999994,3.7570499999999996,2019,2,4,April,Tuesday,18,False,2019-04,15.028199999999998,11.0,Luxury (>$14),XL,Spring,Top
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3,Tess Benediktovich,tbenediktovichmv@ebay.com,United States,1.0,15.85,47.55,Libriac,Large,Yes,Albuquerque,87140,United States,tbenediktovichmv@ebay.com,Yes,0,+1 (505) 523-8113,0,Lib,1.0,15.85,2.0605,2020,4,10,October,Friday,44,False,2020-10,6.181500000000001,13.0,Luxury (>$14),Large,Autumn,High
GPT-67705-953,2019-11-12,70631-33225-MZ,A-M-0.2,5,Correy Bourner,cbournermw@chronoengine.com,United States,0.2,3.375,16.875,Arabica,Medium,Yes,Charlotte,28299,United States,cbournermw@chronoengine.com,Yes,0,UNKNOWN,1,Ara,0.2,3.375,0.30374999999999996,2019,4,11,November,Tuesday,46,False,2019-11,1.5187499999999998,9.0,Budget (<$7),Small,Autumn,Medium
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,United States,1.0,9.95,29.849999999999998,Arabica,Dark,Yes,Oklahoma City,73167,United States,oskermen3@hatena.ne.jp,Yes,0,+1 (405) 615-0298,0,Ara,1.0,9.95,0.8954999999999999,2022,1,2,February,Friday,6,False,2022-02,2.6864999999999997,9.0,Standard ($7-10),Large,Winter,High
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,5,Kandy Heddan,kheddanmy@icq.com,United States,0.5,8.25,41.25,Excelsa,Medium,Yes,Pensacola,32575,United States,kheddanmy@icq.com,Yes,0,+1 (850) 796-6812,0,Exc,0.5,8.25,0.9075,2021,1,3,March,Sunday,12,True,2021-03,4.5375,11.0,Standard ($7-10),Medium,Spring,High
NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5,Ibby Charters,ichartersmz@abc.net.au,United States,0.2,4.125,20.625,Excelsa,Medium,No,Washington,20470,United States,ichartersmz@abc.net.au,No,0,+1 (202) 710-9776,0,Exc,0.2,4.125,0.45375,2021,4,12,December,Friday,49,False,2021-12,2.26875,11.0,Budget (<$7),Small,Winter,Medium
HHF-36647-854,2021-11-05,39011-18412-GR,A-D-2.5,6,Adora Roubert,aroubertn0@tmall.com,United States,2.5,22.884999999999998,137.31,Arabica,Dark,Yes,Port Saint Lucie,34985,United States,aroubertn0@tmall.com,Yes,0,+1 (772) 366-6549,0,Ara,2.5,22.884999999999998,2.0596499999999995,2021,4,11,November,Friday,44,False,2021-11,12.357899999999997,9.0,Luxury (>$14),XL,Autumn,Top
SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,hmairsn1@so-net.ne.jp,United States,0.2,2.985,2.985,Arabica,Dark,No,Huntington,25705,United States,hmairsn1@so-net.ne.jp,No,0,+1 (304) 834-9665,0,Ara,0.2,2.985,0.26865,2020,1,2,February,Saturday,9,True,2020-02,0.26865,9.0,Budget (<$7),Small,Winter,Low
XZD-44484-632,2021-08-06,80541-38332-BP,E-M-1,2,Helaina Rainforth,hrainforthn2@blog.com,United States,1.0,13.75,27.5,Excelsa,Medium,No,Philadelphia,19172,United States,hrainforthn2@blog.com,No,0,+1 (215) 607-9440,0,Exc,1.0,13.75,1.5125,2021,3,8,August,Friday,31,False,2021-08,3.025,11.0,Premium ($10-14),Large,Summer,Medium
XZD-44484-632,2021-08-06,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hrainforthn2@blog.com,United States,0.2,2.985,5.97,Arabica,Dark,No,Philadelphia,19172,United States,hrainforthn2@blog.com,No,0,+1 (215) 607-9440,0,Ara,0.2,2.985,0.26865,2021,3,8,August,Friday,31,False,2021-08,0.5373,9.0,Budget (<$7),Small,Summer,Low
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6,Isac Jesper,ijespern4@theglobeandmail.com,United States,1.0,9.95,59.699999999999996,Robusta,Medium,No,Naples,34114,United States,ijespern4@theglobeandmail.com,No,0,+1 (239) 918-0943,0,Rob,1.0,9.95,0.597,2021,1,3,March,Friday,11,False,2021-03,3.582,6.0,Standard ($7-10),Large,Spring,Top
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,United States,2.5,20.584999999999997,82.33999999999999,Robusta,Dark,Yes,Fort Worth,76105,United States,ldwerryhousen5@gravatar.com,Yes,0,+1 (682) 812-1698,0,Rob,2.5,20.584999999999997,1.2350999999999999,2021,2,4,April,Friday,15,False,2021-04,4.9403999999999995,6.0,Luxury (>$14),XL,Spring,Top
QWY-99467-368,2020-11-06,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,nbroomern6@examiner.com,United States,2.5,22.884999999999998,22.884999999999998,Arabica,Dark,No,Omaha,68117,United States,nbroomern6@examiner.com,No,0,+1 (402) 219-2018,0,Ara,2.5,22.884999999999998,2.0596499999999995,2020,4,11,November,Friday,45,False,2020-11,2.0596499999999995,9.0,Luxury (>$14),XL,Autumn,Medium
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,United States,0.5,8.91,8.91,Excelsa,Large,Yes,Tucson,85732,United States,kthoumassonn7@bloglovin.com,Yes,0,UNKNOWN,1,Exc,0.5,8.91,0.9801,2021,1,3,March,Monday,11,False,2021-03,0.9801,11.0,Standard ($7-10),Medium,Spring,Low
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,United States,0.2,2.985,11.94,Arabica,Dark,No,Sparks,89436,United States,fhabberghamn8@discovery.com,No,0,+1 (775) 814-9362,0,Ara,0.2,2.985,0.26865,2021,4,10,October,Sunday,41,True,2021-10,1.0746,9.0,Budget (<$7),Small,Autumn,Low
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,United States,2.5,22.884999999999998,114.42499999999998,Arabica,Dark,No,Washington,20067,United States,ravrashinna@tamu.edu,No,0,+1 (202) 973-9890,0,Ara,2.5,22.884999999999998,2.0596499999999995,2022,3,7,July,Wednesday,28,False,2022-07,10.298249999999998,9.0,Luxury (>$14),XL,Summer,Top
AVH-56062-335,2021-11-21,18082-74419-QH,E-M-0.5,5,Miran Doidge,mdoidgenb@etsy.com,United States,0.5,8.25,41.25,Excelsa,Medium,No,Salinas,93907,United States,mdoidgenb@etsy.com,No,0,+1 (831) 955-4716,0,Exc,0.5,8.25,0.9075,2021,4,11,November,Sunday,46,True,2021-11,4.5375,11.0,Standard ($7-10),Medium,Autumn,High
HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,jedinboronc@reverbnation.com,United States,0.5,7.169999999999999,28.679999999999996,Robusta,Large,Yes,Fort Lauderdale,33345,United States,jedinboronc@reverbnation.com,Yes,0,+1 (754) 219-4187,0,Rob,0.5,7.169999999999999,0.4301999999999999,2022,1,1,January,Thursday,2,False,2022-01,1.7207999999999997,6.0,Standard ($7-10),Medium,Winter,Medium
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,United States,0.2,4.365,4.365,Libriac,Medium,No,El Paso,88553,United States,ttewelsonnd@cdbaby.com,No,0,UNKNOWN,1,Lib,0.2,4.365,0.56745,2022,3,7,July,Wednesday,28,False,2022-07,0.56745,13.0,Budget (<$7),Small,Summer,Low
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,0.2,4.125,8.25,Excelsa,Medium,Yes,Oklahoma City,73167,United States,oskermen3@hatena.ne.jp,Yes,0,+1 (405) 615-0298,0,Exc,0.2,4.125,0.45375,2021,4,11,November,Tuesday,44,False,2021-11,0.9075,11.0,Budget (<$7),Small,Autumn,Low
XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2,De Drewitt,ddrewittnf@mapquest.com,United States,0.2,4.125,8.25,Excelsa,Medium,Yes,Alexandria,22313,United States,ddrewittnf@mapquest.com,Yes,0,+1 (571) 504-1175,0,Exc,0.2,4.125,0.45375,2021,3,7,July,Saturday,27,True,2021-07,0.9075,11.0,Budget (<$7),Small,Summer,Low
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,United States,0.5,5.97,35.82,Arabica,Dark,Yes,Baltimore,21290,United States,agladhillng@stanford.edu,Yes,0,+1 (410) 991-5601,0,Ara,0.5,5.97,0.5373,2021,4,10,October,Thursday,40,False,2021-10,3.2237999999999998,9.0,Budget (<$7),Medium,Autumn,High
BQJ-44755-910,2020-02-28,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,mlorineznh@whitehouse.gov,United States,2.5,27.945,167.67000000000002,Excelsa,Dark,No,Evansville,47732,United States,mlorineznh@whitehouse.gov,No,0,UNKNOWN,1,Exc,2.5,27.945,3.07395,2020,1,2,February,Friday,9,False,2020-02,18.4437,11.0,Luxury (>$14),XL,Winter,Top
ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,mvannj@wikipedia.org,United States,0.2,2.985,8.955,Arabica,Dark,Yes,Mobile,36670,United States,mvannj@wikipedia.org,Yes,0,UNKNOWN,1,Ara,0.2,2.985,0.26865,2021,3,9,September,Tuesday,38,False,2021-09,0.8059499999999999,9.0,Budget (<$7),Small,Autumn,Low
MZL-81126-390,2022-03-08,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,0.2,3.885,23.31,Arabica,Large,Yes,Hollywood,33023,United States,jethelstonnl@creativecommons.org,Yes,0,+1 (954) 385-3551,0,Ara,0.2,3.885,0.34964999999999996,2022,1,3,March,Tuesday,10,False,2022-03,2.0978999999999997,9.0,Budget (<$7),Small,Spring,Medium
MZL-81126-390,2022-03-08,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,0.2,3.375,6.75,Arabica,Medium,Yes,Hollywood,33023,United States,jethelstonnl@creativecommons.org,Yes,0,+1 (954) 385-3551,0,Ara,0.2,3.375,0.30374999999999996,2022,1,3,March,Tuesday,10,False,2022-03,0.6074999999999999,9.0,Budget (<$7),Small,Spring,Low
TVF-57766-608,2020-03-10,88420-46464-XE,L-D-0.5,1,Perice Eberz,peberznn@woothemes.com,United States,0.5,7.77,7.77,Libriac,Dark,Yes,Chico,95973,United States,peberznn@woothemes.com,Yes,0,+1 (530) 938-1204,0,Lib,0.5,7.77,1.0101,2020,1,3,March,Tuesday,11,False,2020-03,1.0101,13.0,Standard ($7-10),Medium,Spring,Low
RUX-37995-892,2021-11-27,37762-09530-MP,L-D-2.5,4,Bear Gaish,bgaishno@altervista.org,United States,2.5,29.784999999999997,119.13999999999999,Libriac,Dark,Yes,Austin,78737,United States,bgaishno@altervista.org,Yes,0,UNKNOWN,1,Lib,2.5,29.784999999999997,3.8720499999999998,2021,4,11,November,Saturday,47,True,2021-11,15.488199999999999,13.0,Luxury (>$14),XL,Autumn,Top
